Cycle,Battery ID,Min Voltage (V),Max Voltage (V),Internal Resistance (Ohms),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),SOH (%),Charge-Discharge Efficiency (%),Energy Efficiency (%)
24,B0048,3.589575829920732,4.200376046146947,3.650692542045748,1.2990367114985892,1.2995219526631718,5.424239001394423,4.441095679205919,64.97609763315859,100.03735392235548,81.87499994126797
25,B0048,3.5670314485318326,4.200241362616443,3.674501288506197,1.294188283126971,1.2826154066729571,5.403984319920884,4.380551074736058,64.13077033364786,99.10578108263722,81.06150601858502
26,B0048,3.588363120040946,4.2005800462703125,3.649466039842193,1.279291344187182,1.2752890152407,5.3423949440748695,4.348848524361624,63.764450762035,99.68714484275472,81.40260257592587
27,B0048,3.580530071914909,4.200688709100056,3.63538377369733,1.2719517562918037,1.2735572473264072,5.311806774916988,4.337242618330728,63.67786236632036,100.12622263593428,81.652868828206
28,B0048,3.704171299914939,4.201005370584102,3.656894085322425,1.265140376744749,1.2594114333938535,5.293583746775505,4.284940939721871,62.970571669692674,99.5471693532036,80.94593652800842
29,B0048,3.589335856217626,4.201094419856362,3.623085480521047,1.2627584981382147,1.2631632585495876,5.274100377484121,4.298267141079566,63.15816292747938,100.03205366758328,81.4976362495768
30,B0048,3.5702820366189907,4.200513567552134,3.640404494468968,1.2592565177702542,1.2491717310136363,5.260918399207691,4.253758790206858,62.458586550681815,99.19914754346676,80.85582150157443
31,B0048,3.580781102766562,4.200374228182175,3.656442094386737,1.2465160511907067,1.233984347835307,5.20752136025734,4.203018327826415,61.69921739176535,98.9946616938122,80.71053457222332
32,B0048,3.5985178263703825,4.20139713387595,3.6115081102918,1.2328277063257451,1.240031992028868,5.150145846817416,4.211572188146293,62.0015996014434,100.5843708464822,81.77578486925523
33,B0048,3.7095287944522224,4.200629252918732,3.5643345376268254,1.2309951020945424,1.30370857198071,5.150752113129196,4.434265672931173,65.1854285990355,105.9068853939748,86.08967342125223
34,B0048,3.6854330595373255,4.200313790639985,3.6063903539950384,1.3174563690836285,1.315055963470538,5.511396796999567,4.488052987885397,65.75279817352691,99.81779999175534,81.43222404760834
35,B0048,3.536807791642497,4.200568073475365,3.6061254205511504,1.3123779904280832,1.2888738300982074,5.478993263095011,4.4057693980640185,64.44369150491038,98.20904034498406,80.41202437206972
36,B0048,3.5523720665174543,4.200643963069419,3.5647734500701107,1.2863288267965405,1.2877137595885193,5.36937385554081,4.390386213206206,64.38568797942597,100.10766553334796,81.76719169360206
37,B0048,3.520673150094407,4.200636309637938,3.588003922605004,1.2828710396935383,1.2673379985315465,5.354815163235687,4.31883870279571,63.366899926577325,98.78919699008074,80.65336657084575
38,B0048,3.5505870343006154,4.200742524957943,3.595642815428145,1.2661739892146997,1.250594345697306,5.286447021824136,4.266154996508297,62.529717284865306,98.76954955242316,80.69985339673795
39,B0048,3.708899267521077,4.201414614538204,3.583693037482122,1.24435618945629,1.2487131179395878,5.208219962627312,4.24443314683835,62.43565589697939,100.35013515585128,81.49489033288113
40,B0048,3.5573830477825417,4.200015955660245,3.538519292153528,1.2504079084370894,1.248002326082933,5.2223314395637725,4.242131161018293,62.40011630414665,99.80761619165035,81.2305999745708
41,B0048,3.5191944635443115,4.20028074050464,3.5610978674413296,1.243668751594632,1.2300895244599586,5.193064625744985,4.178718419332784,61.50447622299793,98.90813151675135,80.46729090596122
42,B0048,3.5500430177357263,4.201686717053206,3.560620652792024,1.2274291302592968,1.2244197121500937,5.124351871646736,4.1570966648159375,61.22098560750469,99.75481939975082,81.12434057890006
43,B0048,3.5490819908223576,4.201290996408756,3.5477631093660293,1.2223399233772407,1.2186682845116386,5.104288299211728,4.134510863019735,60.93341422558193,99.6996221103981,81.00073155464675
44,B0048,3.71230646508044,4.200162208748151,3.574010313967542,1.2112279686406413,1.2037865236033616,5.068709498978472,4.084468734288095,60.18932618016808,99.3856280378308,80.58202457866767
45,B0048,3.5675586756227,4.201166082758249,3.579873333504572,1.208391367821236,1.1947642300832226,5.047009649160334,4.05886328370494,59.73821150416113,98.87229103907092,80.42115164927829
46,B0048,3.57649395921152,4.200367756300223,3.523225522226288,1.194002135281743,1.2052091893871495,4.987414009197688,4.084321978308674,60.26045946935747,100.9386125681226,81.89257941643605
47,B0048,3.5290560210824986,4.201197548957231,3.535217759401264,1.2011782920652492,1.1955746593628465,5.0173051736866725,4.050632145161377,59.77873296814232,99.5334886802884,80.73322241598886
48,B0048,3.5427117039675675,4.200684521098155,3.5287818215865308,1.1925177904362465,1.1888497102149884,4.980426226487922,4.027265344884256,59.44248551074942,99.69240876315013,80.86186124925673
49,B0048,3.71581801936153,4.201872817490319,3.5052633103098025,1.1808856972943111,1.1915605250807406,4.94295641384416,4.027642889461615,59.57802625403703,100.90396791246503,81.48246822854945
50,B0048,3.51269165423309,4.200545055952073,3.5545944205578746,1.195445002928777,1.1726587153109655,4.992775050175369,3.976931962588896,58.63293576554828,98.09390749369594,79.65373810400708
51,B0048,3.5637144463975514,4.201347482268992,3.482669828575847,1.172772409800214,1.1841133872494156,4.898370434014107,4.003194974192422,59.20566936247078,100.96702287284654,81.72503546065812
52,B0048,3.494753720116372,4.200778088439271,3.5435763327734944,1.1802432355575092,1.1576825122317769,4.927899541677438,3.925180126378733,57.88412561158884,98.08846832194928,79.65219447315715
55,B0048,3.704314724674525,4.200546191175574,3.495426698064342,1.2501708906143236,1.265883375278026,5.231274040280149,4.302663021607756,63.2941687639013,101.25682694915264,82.24885541223408
56,B0048,3.465536696185414,4.200243932535057,3.49417381978816,1.262977242099326,1.247259867318412,5.269783570259978,4.249585135150717,62.3629933659206,98.75552984986584,80.64060086135699
57,B0048,3.4695378187196724,4.200218395249419,3.4942008335835824,1.244098139289261,1.232808747256218,5.191433505811525,4.199233996560265,61.64043736281089,99.0925641895508,80.88775464155427
58,B0048,3.477249942297288,4.200277836851685,3.4795772246711905,1.2314356039575425,1.2319592783041904,5.1379919008340025,4.191422348721591,61.59796391520952,100.04252551615085,81.57705246754547
59,B0048,3.457473260611206,4.200124834150652,3.479611834095483,1.228430994712872,1.220785786262778,5.124449137980367,4.151986707120686,61.0392893131389,99.37764445190663,81.02308356127143
60,B0048,3.710493688402371,4.200847418446105,3.467636569109847,1.211903436782508,1.2275441303266783,5.070995560828387,4.159784505004403,61.37720651633392,101.29058909063704,82.03092381182975
61,B0048,3.706733838585358,4.20084255329758,3.4860279444193893,1.2342178927787235,1.2386788414290355,5.1652369956354125,4.207110214349492,61.933942071451774,100.36143931119558,81.4504778368247
62,B0048,3.4683243884174684,4.20079761315567,3.4665522803858857,1.2378375623534927,1.2283577755407058,5.165564032963028,4.175609038915179,61.41788877703529,99.23416552372484,80.83549080544455
63,B0048,3.4443589175236577,4.200102870740936,3.468331013779959,1.2248351894751377,1.2095481507570451,5.11015168383726,4.113609905538882,60.47740753785226,98.75191055503204,80.49878281597181
64,B0048,3.4586609253224547,4.2011035063646425,3.4525099637396703,1.2084265922449806,1.2082142070681048,5.040715167509585,4.103120503384337,60.41071035340524,99.98242465216846,81.39957063694841
67,B0048,3.701965104435648,4.200317844329428,3.4887200884476885,1.260516533573128,1.2691220651743778,5.274326506508833,4.329434750263101,63.45610325871889,100.68269882798413,82.08507275612006
68,B0048,3.4489734393029288,4.20016199222059,3.468892932549862,1.2664662022944155,1.2555144634690785,5.281872238739268,4.287018611642605,62.775723173453926,99.1352521839512,81.16475404686946
69,B0048,3.425442694804615,4.200867109884614,3.451017399208681,1.2504294958441975,1.2519876926897655,5.214391483951638,4.265895703016644,62.599384634488274,100.12461293105662,81.81003893063678
70,B0048,3.3964981533013043,4.201227005428076,3.440188690579199,1.246981121729755,1.2374982003019996,5.199326929062624,4.208744195490018,61.87491001509999,99.23952967190064,80.94786600097109
71,B0048,3.381403598174044,4.200294055894594,3.4531752063112906,1.2347047555176158,1.2231273969878986,5.14666057683344,4.167378290847269,61.156369849394935,99.06233790078312,80.97247192880381
72,B0048,3.710628197713533,4.200688986929294,3.4531752063112906,1.2151354569055697,1.2231273969878986,5.085924379821236,4.167378290847269,61.156369849394935,100.65769952122714,81.93944659070506
1,B0046,3.321480132347745,4.203019416094464,3.4168969714298023,1.5647168761702497,1.5161488467923143,6.509501208471956,5.393424043850431,75.80744233961572,96.8960500063878,82.85464386781312
2,B0046,3.033504195185581,4.20209051336727,3.417847822826683,1.5588050176112,1.503121190703977,6.457595250569287,5.3372633521978345,75.15605953519885,96.42778755019944,82.65094272867773
3,B0046,3.0580715955223576,4.202991619271511,3.415779736253836,1.545998930184726,1.48586566102824,6.408026830088775,5.288060220535965,74.29328305141199,96.11039387011084,82.52244194275175
4,B0046,3.07226561816316,4.20219028234197,3.4133155492190816,1.5344573404940107,1.4694562316392716,6.361965178104395,5.2416105010557965,73.47281158196358,95.7639025120234,82.38980180362418
5,B0046,3.0887805544445475,4.202118239103055,3.409899174367119,1.5238527734449832,1.458955459264481,6.320613434205505,5.201906157805856,72.94777296322404,95.74123463162464,82.30065344060597
6,B0046,3.414910421335623,4.20258912889131,3.3840555088475965,1.5124943572067613,1.4556853555098297,6.307951513809575,5.15065167114902,72.78426777549149,96.24401893294696,81.65331740221914
7,B0046,3.3919870192969235,4.202732147691169,3.397601724678627,1.5256845431168742,1.456232262380321,6.360772827114826,5.187399426106502,72.81161311901604,95.44779547974797,81.55297425485084
8,B0046,3.098591251511976,4.202698637433074,3.4015302398812137,1.5141735830408536,1.4440592236675138,6.284461805078185,5.139255440833135,72.20296118337569,95.36946357018512,81.77717679309211
9,B0046,3.1169522831558245,4.202009637374022,3.39842394148356,1.4976561951217622,1.428294264765868,6.217372493243302,5.093442675345866,71.4147132382934,95.36863463177843,81.92275243088842
10,B0046,3.112972122756929,4.202034448340552,3.396639949159269,1.488134487659676,1.4199848948034668,6.180095099823136,5.049556745292272,70.99924474017334,95.42046814845445,81.70678061955361
11,B0046,3.1237307100946494,4.203345591032719,3.39020448001259,1.4767727703824185,1.4043226018516568,6.133771953075256,5.013389613834574,70.21613009258284,95.0940205572723,81.73420290464236
12,B0046,3.497586672042801,4.202722980009998,3.3652153422338364,1.4642383669326535,1.4234351301615986,6.115764862107901,5.0421405573228535,71.17175650807994,97.2133473830131,82.44497084188085
13,B0046,3.38528671324026,4.202010567040898,3.389645414563073,1.5167100957196942,1.4339948857967295,6.324045139423138,5.114446410385341,71.69974428983647,94.54640605634556,80.87302189705538
14,B0046,3.11586865919829,4.202671501391428,3.393085869292664,1.4964175429955588,1.4185177047756572,6.213440660425039,5.066727499280466,70.92588523878285,94.79424452188924,81.54463486795206
15,B0046,3.111805983058374,4.202846398470525,3.392305468358929,1.4791076377942387,1.4056313337829422,6.143149763022914,4.995159570563386,70.28156668914711,95.03238965618011,81.31267775092257
16,B0046,3.1435333714090823,4.204027572445638,3.3868081947967417,1.4641751910143457,1.3890214025155618,6.083984800167725,4.957666244888976,69.45107012577809,94.867158727999,81.48715698225118
17,B0046,3.1301685938758634,4.202813130698547,3.381744490592623,1.4532752534683409,1.3723339082737365,6.03945019914608,4.908349301016229,68.61669541368683,94.43041880735034,81.27145914226136
18,B0046,3.5305088032730096,4.203170424331596,3.3702927182966587,1.4366920418626936,1.3615778905990563,6.005418338509832,4.855679637129989,68.07889452995282,94.7717291475875,80.85497734592231
21,B0046,3.1814626600628992,4.203493611512857,3.368934635972709,1.4151130819699789,1.3395671374926488,5.886920154962644,4.79301518859134,66.97835687463244,94.66149062998112,81.41804309254732
22,B0046,3.169798168281708,4.202324172852617,3.367139928187314,1.410097715718181,1.3291515487117478,5.866375673438269,4.744563621380778,66.4575774355874,94.25953491703896,80.87725514857797
23,B0046,3.584647550404034,4.202785513971183,3.357141856976809,1.3948177355521665,1.3181687033905718,5.838979745949099,4.705220738550692,65.90843516952859,94.50472773553804,80.58292618355162
24,B0046,3.1792385356706228,4.202648967871246,3.363295754600376,1.3986786291755946,1.312423708466101,5.821376221248332,4.68121061129143,65.62118542330505,93.8331137038725,80.41415695149135
25,B0046,3.185116767620149,4.203161946690233,3.3582290344953143,1.383572686655538,1.2993237532162487,5.759534140448029,4.642857146972975,64.96618766081244,93.91076925326264,80.61167854474792
26,B0046,3.176186776482801,4.203023198225781,3.357407833577231,1.3740012479185306,1.2877483042174591,5.7202833561241215,4.589758229860416,64.38741521087296,93.72249888187976,80.23655375299951
27,B0046,3.20132812402338,4.202389445216294,3.354150176666649,1.362375296810177,1.2865282739749122,5.674083355209438,4.569249827580967,64.32641369874561,94.43273648510431,80.52842268145194
28,B0046,3.618546012794392,4.203554797118627,3.3443691318290933,1.351249799927105,1.2719636386987183,5.658700042009723,4.533207364642603,63.59818193493592,94.13238312911028,80.11040222999002
29,B0046,3.205035420179774,4.202095260975622,3.350353090913077,1.3561952478994543,1.2714495345417192,5.649011215718621,4.513675195005084,63.57247672708596,93.75121587477956,79.90203989054908
30,B0046,3.211406610199941,4.202324702686786,3.347448590230611,1.3414435657209025,1.2615423884659074,5.590246516168438,4.476854217584236,63.07711942329537,94.04364228978538,80.08330589064393
31,B0046,3.2068743460515177,4.201902550205196,3.346034936411024,1.3308297651656658,1.2421201619204132,5.545164302480153,4.436880303488341,62.10600809602066,93.33426366262482,80.01350476673673
32,B0046,3.2205563938519264,4.202601516147937,3.341782302584683,1.3221656545861258,1.2402537441669796,5.509234134327052,4.4122255863556274,62.01268720834898,93.80471651679782,80.08782126110488
33,B0046,3.651585648080189,4.202905800703373,3.31660720924165,1.3094161299906557,1.2851130012242886,5.486141957086645,4.5428960906416656,64.25565006121442,98.1439720949107,82.80675429430777
34,B0046,3.583263024511906,4.201925170441811,3.345353416594178,1.3986568469175171,1.3043327841699193,5.853885122362154,4.660057918410699,65.21663920849596,93.25609687926833,79.60624134233568
35,B0046,3.179126672257859,4.201970387468052,3.354100685417294,1.379917320222399,1.2778639041619957,5.745169553908232,4.569171126013994,63.89319520809978,92.60438183035808,79.53065759226811
36,B0046,3.2160643271706224,4.202977081303437,3.350640193394426,1.3529712243764875,1.272346459165154,5.634671735641717,4.518812854056453,63.6173229582577,94.04091057084462,80.19655919745993
37,B0046,3.203826962590528,4.20215057190797,3.3443593867999817,1.342050243815274,1.2477883952768762,5.590719685878836,4.469174813628255,62.38941976384381,92.9762802121012,79.93916820613624
